New Account No,New MonthID, New Targets 
00766179512,109," $114,490 "
00766179512,110," $80,688 "
00766179512,111," $58,651 "
00766179512,112," $64,390 "
00766179512,113," $106,652 "
00766179512,114," $90,341 "
00766179512,115," $72,726 "
00766179512,116," $114,808 "
00766179512,117," $73,953 "
00766179512,118," $79,667 "
00766179512,119," $34,366 "
00970176716,109, $90 
00970176716,110," $1,075 "
00970176716,111, $747 
00970176716,112, $605 
00970176716,113, $259 
00970176716,114, $174 
00970176716,115, $152 
00970176716,116, $205 
00970176716,117, $627 
00970176716,118, $740 
00970176716,119, $716 
00536179282,109," $16,143 "
00536179282,110," $5,285 "
0003317779,109," $213,580 "
0003317779,110," $154,748 "
0003317779,111," $114,746 "
0003317779,112," $137,971 "
0003317779,113," $202,551 "
0003317779,114," $164,832 "
0003317779,115," $149,645 "
0003317779,116," $300,470 "
0003317779,117," $222,685 "
0003317779,118," $253,748 "
0003317779,119," $68,397 "
00412171158,109, $135 
00412171158,110, $236 
00412171158,111, $86 
00412171158,112, $692 
00412171158,113, $864 
00412171158,114, $261 
00412171158,115, $327 
00412171158,116, $121 
00412171158,117, $176 
00412171158,118," $1,114 "
00412171158,119, $877 
00415171161,109," $44,026 "
00415171161,110," $24,199 "
00415171161,111," $17,380 "
00415171161,112," $18,646 "
00415171161,113," $29,596 "
00415171161,114," $24,855 "
00415171161,115," $25,458 "
00415171161,116," $39,889 "
00415171161,117," $27,454 "
00415171161,118," $30,800 "
00415171161,119," $14,508 "
00498171244,109," $42,577 "
00498171244,110," $5,263 "
00498171244,111," $1,979 "
00498171244,112," $3,207 "
00498171244,113," $4,813 "
00498171244,114," $5,158 "
00498171244,115," $5,415 "
00498171244,116," $7,116 "
00498171244,117," $5,066 "
00498171244,118," $5,590 "
00498171244,119," $3,468 "
00556171302,109, $638 
00556171302,110," $1,028 "
00556171302,111, $20 
00556171302,112, $425 
00556171302,113, $895 
00556171302,114, $176 
00556171302,115, $543 
00556171302,116, $681 
00556171302,117, $482 
00556171302,118, $33 
00556171302,119, $12 
00663171409,109," $55,854 "
00663171409,110," $45,358 "
00663171409,111," $49,962 "
00663171409,112," $76,492 "
00663171409,113," $149,791 "
00663171409,114," $155,162 "
00663171409,115," $165,248 "
00663171409,116," $306,441 "
00663171409,117," $235,017 "
00663171409,118," $200,232 "
00663171409,119," $88,973 "
00700176446,109," $131,685 "
00700176446,110," $22,300 "
00720171466,109," $12,579 "
00720171466,110," $7,197 "
00720171466,111," $4,393 "
00720171466,112," $4,707 "
00720171466,113," $6,392 "
00720171466,114," $6,584 "
00720171466,115," $5,768 "
00720171466,116," $8,518 "
00720171466,117," $6,368 "
00720171466,118," $5,981 "
00720171466,119," $2,569 "
00835171581,109," $9,635 "
00835171581,110," $5,851 "
00835171581,111," $2,872 "
00835171581,112," $2,817 "
00835171581,113," $7,449 "
00835171581,114," $4,055 "
00835171581,115," $1,736 "
00835171581,116," $4,454 "
00835171581,117," $4,942 "
00835171581,118," $1,880 "
00835171581,119," $3,342 "
00451172197,109, $650 
00569172315,109, $511 
00569172315,110, $611 
00569172315,111, $731 
00569172315,112, $773 
00569172315,113, $326 
00569172315,114, $903 
00569172315,115," $1,085 "
00569172315,116," $1,008 "
00569172315,117, $8 
00569172315,118, $883 
00569172315,119, $219 
00584172330,109," $2,640 "
00584172330,110," $2,370 "
00584172330,111," $1,008 "
00584172330,112," $1,844 "
00584172330,113," $3,206 "
00584172330,114," $2,811 "
00584172330,115," $2,909 "
00584172330,116," $3,960 "
00584172330,117," $2,142 "
00584172330,118," $2,395 "
00584172330,119, $667 
00684172430,109," $31,491 "
00684172430,110," $21,487 "
00684172430,111," $13,653 "
00684172430,112," $19,062 "
00684172430,113," $33,676 "
00684172430,114," $29,723 "
00684172430,115," $24,159 "
00684172430,116," $37,780 "
00684172430,117," $23,519 "
00684172430,118," $20,159 "
00684172430,119," $9,801 "
00684179430,109, $536 
00684179430,110, $343 
00684179430,111, $440 
00684179430,112, $324 
00684179430,113, $250 
00768176514,109," $20,850 "
00768176514,110," $15,745 "
00768176514,111," $12,950 "
00768176514,112," $14,953 "
00768176514,113," $23,431 "
00768176514,114," $20,336 "
00768176514,115," $18,184 "
00768176514,116," $26,975 "
00768176514,117," $16,998 "
00768176514,118," $17,530 "
00768176514,119," $7,761 "
00683176429,109, $10 
00683176429,110, $116 
00683176429,111, $303 
00683176429,112," $1,558 "
00683176429,113," $2,642 "
00683176429,114," $1,526 "
00683176429,115," $2,021 "
00683176429,116," $2,298 "
00683176429,117, $563 
00683176429,118," $2,152 "
00683176429,119, $290 
00329179075,109, $124 
00329179075,110," $3,612 "
00329179075,111," $2,889 "
00329179075,112," $3,615 "
00329179075,113," $9,292 "
00329179075,114," $3,505 "
00329179075,115," $3,893 "
00329179075,116," $5,968 "
00329179075,117," $6,558 "
00329179075,118," $6,435 "
00329179075,119," $3,157 "
00602173348,109, $384 
00602173348,110, $655 
00602173348,111, $42 
00602173348,112, $591 
00602173348,113, $121 
00602173348,114, $737 
00602173348,115, $404 
00602173348,116, $417 
00602173348,117, $542 
00602173348,118, $46 
00602173348,119," $1,060 "
00198177944,109," $263,188 "
00198177944,110," $179,235 "
00198177944,111," $117,509 "
00198177944,112," $140,936 "
00198177944,113," $233,024 "
00198177944,114," $181,830 "
00198177944,115," $165,162 "
00198177944,116," $280,800 "
00198177944,117," $173,474 "
00198177944,118," $174,995 "
00198177944,119," $74,820 "
0094917695,109," $43,627 "
0094917695,110," $10,857 "
00789178535,109," $5,418 "
00789178535,110," $2,211 "
00158178904,109, $374 
00158178904,110, $127 
00158178904,111, $115 
00158178904,112, $179 
00158178904,113, $99 
00158178904,114, $328 
00158178904,115, $545 
00158178904,116, $735 
00158178904,117, $449 
00158178904,118, $951 
00158178904,119, $30 
00909172655,109, $602 
00909172655,110, $382 
00909172655,111, $858 
00909172655,112, $916 
00909172655,113, $716 
00909172655,114," $1,092 "
00909172655,115, $86 
00909172655,116, $365 
00909172655,117, $173 
00909172655,118, $352 
00909172655,119, $206 
003371783,109, $616 
003371783,110, $898 
00420177166,109," $71,210 "
00420177166,110," $44,706 "
00420177166,111," $31,933 "
00420177166,112," $35,834 "
00420177166,113," $59,269 "
00420177166,114," $51,259 "
00420177166,115," $42,777 "
00420177166,116," $69,756 "
00420177166,117," $46,556 "
00420177166,118," $44,037 "
00420177166,119," $5,233 "
00384173130,109," $1,638 "
00384173130,110," $1,087 "
00384173130,111, $720 
00384173130,112," $1,181 "
00384173130,113," $1,161 "
00384173130,114, $874 
00384173130,115, $547 
00384173130,116," $1,543 "
00384173130,117, $352 
00384173130,118," $1,165 "
00384173130,119, $450 
00066177812,109," $2,303 "
00165171911,109, $154 
00170172916,109, $251 
00170172916,110, $621 
00340172086,109, $588 
00340172086,110, $323 
00340172086,111, $168 
00340172086,112, $851 
00340172086,113, $154 
00340172086,114, $622 
00340172086,115, $94 
00340172086,116, $514 
00340172086,117, $776 
00340172086,118, $213 
00340172086,119, $724 
00912115658,120, $158 
0058111327,120, $715 
00767116513,120, $591 
00889115635,120, $859 
00089115835,120, $276 
00706115452,120, $482 
00608116354,120, $262 
00200118946,120, $276 
00920117666,120, $131 
00922117668,120, $847 
00938117684,120, $171 
00945117691,120, $745 
00966117712,120, $714 
00981117727,120, $556 
00024117770,120, $257 
00051117797,120," $1,015 "
00054117800,120, $602 
00087117833,120, $185 
00098117844,120, $246 
00101117847,120, $869 
00245115991,120, $131 
00216116962,120, $834 
00596112342,120, $272 
00082115828,120, $139 
00260116006,120, $242 
00269116015,120, $44 
00051112797,120, $117 
00458117204,120, $145 
0097611722,120, $602 
0098711733,120," $1,072 "
00613119359,120, $212 
00791111537,120, $426 
00909115655,120, $313 
00446111192,120, $776 
00748114494,120, $577 
00679113425,120, $309 
00552111298,120, $469 
003501196,120, $857 
00610111356,120," $1,053 "
00764111510,120, $118 
00358113104,120, $748 
00514115260,120, $291 
0041011156,120, $150 
00177111923,120, $548 
00530115276,120, $415 
00560117306,120, $89 
00993119739,120, $491 
00980112726,120, $212 
00717114463,120, $28 
00039114785,120, $349 
00383113129,120, $210 
00358111104,120, $395 
00001118747,120, $861 
003171163,120, $183 
00125112871,120, $249 
00041115787,120, $606 
00624111370,120, $291 
00763112509,120, $548 
00773119519,120, $975 
00593112339,120, $711 
00227112973,120, $165 
0058611332,120, $512 
00303116049,120, $94 
00395112141,120, $885 
00327116073,120, $76 
00574117320,120, $147 
00654118400,120, $570 
00013116759,120, $481 
00409113155,120, $84 
00832116578,120, $155 
0065711403,120, $114 
00465112211,120, $40 
0009711-157,120, $196 
00000116746,120, $247 
00232116978,120," $1,008 "
00274117020,120, $29 
00382117128,120, $374 
00974119720,120, $39 
00796111542,120, $342 
00293113039,120, $879 
0007511-179,120, $336 
0007611-178,120," $1,028 "
0011111-143,120, $909 
00800111546,120, $73 
00632114378,120, $654 
00502113248,120, $841 
00684114430,120, $820 
00059113805,120, $356 
00070113816,120, $860 
00358114104,120," $1,046 "
00957114703,120, $587 
00323118069,120, $4 
00447119193,120," $1,151 "
00736119482,120, $498 
00168115914,120, $140 
0039011136,120, $81 
0073211478,120, $217 
00155117901,120, $114 
00911118657,120, $537 
00299119045,120, $681 
0079211538,120, $805 
00711112457,120, $367 
00293116039,120, $592 
00366116112,120," $1,064 "
00462116208,120, $370 
00985115731,120, $289 
00988115734,120, $122 
00009115755,120, $194 
00015115761,120, $591 
00020115766,120, $287 
0001711-237,120, $187 
00414112160,120, $44 
00428112174,120, $101 
00292114038,120," $1,075 "
00406112152,120, $967 
00476116222,120, $149 
00953115699,120, $488 
00864115610,120, $526 
00682116428,120, $293 
00916117662,120, $332 
00144118890,120, $372 
00191118937,120," $1,000 "
00275119021,120, $96 
00280119026,120, $327 
00285119031,120, $384 
00737119483,120, $655 
00790119536,120, $40 
00865119611,120, $783 
00651118397,120," $1,048 "
00392117138,120, $564 
00439117185,120, $71 
00991111737,120, $294 
00878113624,120, $299 
00907113653,120, $968 
00530111276,120, $289 
00604119350,120, $98 
0062311369,120, $194 
00534119280,120, $899 
00484111230,120, $448 
00442115188,120, $92 
00952115698,120, $690 
00187116933,120, $831 
00059115805,120, $262 
00707114453,120, $483 
00045114791,120, $907 
00423119169,120, $373 
00844111590,120, $134 
00532113278,120, $608 
00979114725,120, $947 
00681117427,120, $628 
00583114329,120, $281 
00585114331,120, $72 
00265118011,120, $192 
00975117721,120, $880 
00824118570,120," $1,062 "
0067111417,120, $184 
0077111517,120, $237 
00366112112,120, $904 
00551114297,120, $594 
00910114656,120, $261 
00927114673,120, $509 
00053114799,120, $585 
00897112643,120, $260 
00215115961,120, $269 
00216115962,120, $345 
00612116358,120, $964 
00688118434,120, $941 
00697118443,120, $488 
00804118550,120, $70 
00102118848,120, $607 
00296119042,120, $680 
00955118701,120, $402 
00939119685,120, $403 
00695112441,120, $499 
00373113119,120, $152 
00946113692,120, $584 
0082211568,120, $60 
00230117976,120, $160 
00688111434,120, $147 
00750111496,120, $441 
0070611452,120, $335 
00245112991,120, $189 
00399112145,120, $229 
00536114282,120, $413 
00517112263,120, $150 
00620117366,120, $466 
00170112916,120, $223 
00748113494,120, $29 
00135113881,120, $65 
00396114142,120, $513 
00517114263,120, $169 
00573114319,120, $155 
00601114347,120, $764 
00503119249,120, $624 
00336115082,120, $406 
00533115279,120, $84 
00615115361,120, $265 
00637115383,120, $159 
00853115599,120, $837 
00704119450,120, $709 
0053411280,120, $707 
00758119504,120, $121 
00123116869,120, $283 
00893119639,120, $327 
0058911335,120, $374 
00421111167,120, $404 
00702119448,120, $323 
00472117218,120, $717 
003371283,120, $780 
00203125949,120, $101 
00185128931,120, $313 
00561121307,120, $479 
00694121440,120, $676 
00445121191,120, $235 
00159124905,120," $1,137 "
00929122675,120, $803 
00769121515,120, $547 
00366124112,120, $588 
00291128037,120, $459 
00846124592,120, $634 
00855124601,120, $598 
00911124657,120, $520 
00392129138,120, $73 
00809129555,120," $1,129 "
00854129600,120, $217 
00207124953,120, $291 
00337125083,120, $68 
00277128023,120, $347 
00297129043,120, $17 
0055712303,120, $656 
00362122108,120, $483 
00238125984,120, $246 
00542125288,120, $841 
0069612442,120, $156 
0098312729,120, $128 
00658124404,120, $132 
00433127179,120, $352 
00274122020,120, $554 
00689122435,120, $286 
00745122491,120, $344 
00087128833,120, $681 
00130128876,120, $182 
00928122674,120, $683 
00316129062,120, $300 
00014122760,120, $981 
00953121699,120, $409 
00378123124,120, $313 
00441125187,120, $505 
00365121111,120, $277 
00936123682,120, $5 
00961123707,120, $135 
00084123830,120, $582 
00630124376,120, $124 
00708124454,120, $433 
00758124504,120, $795 
00459128205,120, $209 
00909124655,120, $898 
00939124685,120, $186 
00421125167,120, $617 
00647125393,120, $691 
00838125584,120, $417 
00911125657,120, $280 
0052712273,120, $812 
00262126008,120, $350 
00744125490,120, $251 
00501127247,120, $645 
00506127252,120, $826 
00787127533,120, $65 
00076127822,120, $274 
00128127874,120, $406 
00821121567,120, $917 
00824121570,120, $478 
00485128231,120, $262 
00585128331,120, $765 
00648128394,120, $71 
00719128465,120, $277 
00582128328,120, $687 
0075512501,120, $333 
00005121751,120, $102 
00085127831,120," $1,014 "
00869128615,120, $162 
00521121267,120, $841 
00284122030,120, $252 
00306122052,120, $788 
00323122069,120, $310 
00439122185,120, $988 
00450122196,120, $765 
00248121994,120, $858 
00250121996,120, $995 
00551122297,120, $163 
00633122379,120, $631 
00693122439,120, $513 
00706122452,120, $282 
00953128699,120, $17 
00960122706,120, $522 
00376129122,120, $198 
00792125538,120, $276 
00172125918,120, $515 
00535128281,120, $198 
00347129093,120, $605 
00173126919,120, $263 
00193126939,120, $186 
00199126945,120, $459 
00335127081,120, $179 
00945123691,120, $434 
00123127869,120, $870 
00288121034,120, $771 
00139127885,120, $333 
00152127898,120, $585 
00019121765,120, $618 
00891122637,120, $239 
00601126347,120, $664 
00848126594,120, $894 
00131127877,120, $585 
00133124879,120, $701 
00646125392,120, $22 
00735124481,120, $628 
00422127168,120, $359 
00554126300,120," $1,116 "
00048123794,120, $612 
00688126434,120," $1,096 "
00603123349,120, $133 
00208123954,120, $617 
00122125868,120, $181 
00212124958,120, $29 
00961121707,120, $776 
00687124433,120, $230 
00690124436,120, $662 
00805127551,120, $660 
00253121999,120, $855 
00268122014,120, $658 
0003112777,120, $276 
00873127619,120, $548 
00202121948,120, $163 
00671126417,120, $357 
00123126869,120, $268 
00371122117,120, $176 
00695125441,120, $103 
00895126641,120, $691 
00044126790,120, $37 
00559126305,120, $741 
00225126971,120, $614 
0011612862,120, $132 
00338122084,120, $637 
00866127612,120, $452 
00724123470,120, $781 
00002125748,120, $463 
00508126254,120, $656 
002671213,120, $967 
0023312979,120, $387 
00590126336,120, $443 
00578121324,120, $129 
00297123043,120, $594 
003291275,120, $161 
00582126328,120, $546 
00591126337,120, $24 
00599128345,120, $545 
0088112627,120, $601 
00599123345,120, $14 
