New Account No,New MonthID, New Revenue 
00336115082,120, $-   
00533115279,120, $-   
00615115361,120, $-   
00637115383,120, $-   
00853115599,120, $-   
00704119450,120, $-   
0053411280,120, $-   
00758119504,120, $-   
00123116869,120, $-   
00893119639,120, $-   
0058911335,120, $-   
00421111167,120, $-   
00702119448,120, $-   
00472117218,120, $-   
003371283,120, $-   
00203125949,120, $-   
00185128931,120, $-   
00561121307,120, $-   
00694121440,120, $-   
00445121191,120, $-   
00159124905,120, $-   
00929122675,120, $-   
00769121515,120, $-   
00366124112,120, $-   
00291128037,120, $-   
00846124592,120, $-   
00855124601,120, $-   
00911124657,120, $-   
00392129138,120, $-   
00809129555,120, $-   
00854129600,120, $-   
00207124953,120, $-   
00337125083,120, $-   
00277128023,120, $-   
00297129043,120, $-   
0055712303,120, $-   
00362122108,120, $-   
00238125984,120, $-   
00542125288,120, $-   
0069612442,120, $-   
0098312729,120, $-   
00658124404,120, $-   
00433127179,120, $-   
00274122020,120, $-   
00689122435,120, $-   
00745122491,120, $-   
00087128833,120, $-   
00130128876,120, $-   
00928122674,120, $-   
00316129062,120, $-   
00014122760,120, $-   
00953121699,120, $-   
00378123124,120, $-   
00441125187,120, $-   
00365121111,120, $-   
00936123682,120, $-   
00961123707,120, $-   
00084123830,120, $-   
00630124376,120, $-   
00708124454,120, $-   
00758124504,120, $-   
00459128205,120, $-   
00909124655,120, $-   
00939124685,120, $-   
00421125167,120, $-   
00647125393,120, $-   
00838125584,120, $-   
00911125657,120, $-   
0052712273,120, $-   
00262126008,120, $-   
00744125490,120, $-   
00501127247,120, $-   
00506127252,120, $-   
00787127533,120, $-   
00076127822,120, $-   
00128127874,120, $-   
00821121567,120, $-   
00824121570,120, $-   
00485128231,120, $-   
00585128331,120, $-   
00648128394,120, $-   
00719128465,120, $-   
00582128328,120, $-   
0075512501,120, $-   
00005121751,120, $-   
00085127831,120, $-   
00869128615,120, $-   
00521121267,120, $-   
00284122030,120, $-   
00306122052,120, $-   
00323122069,120, $-   
00439122185,120, $-   
00450122196,120, $-   
00248121994,120, $-   
00250121996,120, $-   
00551122297,120, $-   
00633122379,120, $-   
00693122439,120, $-   
00706122452,120, $-   
00953128699,120, $-   
00960122706,120, $-   
00376129122,120, $-   
00792125538,120, $-   
00172125918,120, $-   
00535128281,120, $-   
00347129093,120, $-   
00173126919,120, $-   
00193126939,120, $-   
00199126945,120, $-   
00335127081,120, $-   
00945123691,120, $-   
00123127869,120, $-   
00288121034,120, $-   
00139127885,120, $-   
00152127898,120, $-   
00019121765,120, $-   
00891122637,120, $-   
00601126347,120, $-   
00848126594,120, $-   
00131127877,120, $-   
00133124879,120, $-   
00646125392,120, $-   
00735124481,120, $-   
00422127168,120, $-   
00554126300,120, $-   
00048123794,120, $-   
00688126434,120, $-   
00603123349,120, $-   
00208123954,120, $-   
00122125868,120, $-   
00212124958,120, $-   
00961121707,120, $-   
00687124433,120, $-   
00690124436,120, $-   
00805127551,120, $-   
00253121999,120, $-   
00268122014,120, $-   
0003112777,120, $-   
00873127619,120, $-   
00202121948,120, $-   
00671126417,120, $-   
00123126869,120, $-   
00371122117,120, $-   
00695125441,120, $-   
00895126641,120, $-   
00044126790,120, $-   
00559126305,120, $-   
00225126971,120, $-   
0011612862,120, $-   
00338122084,120, $-   
00866127612,120, $-   
00724123470,120, $-   
00002125748,120, $-   
00508126254,120, $-   
002671213,120, $-   
0023312979,120, $-   
00590126336,120, $-   
00578121324,120, $-   
00297123043,120, $-   
003291275,120, $-   
00582126328,120, $-   
00591126337,120, $-   
00599128345,120, $-   
0088112627,120, $-   
00599123345,120, $-   
00894123640,120, $-   
00950123696,120, $-   
0015812-96,120, $-   
0014112-113,120, $-   
00874126620,120, $-   
00453121199,120, $-   
00386125132,120, $-   
00933126679,120, $-   
00935126681,120, $-   
0074412490,120, $-   
00697121443,120, $-   
00382126128,120, $-   
0092012666,120, $-   
0012512871,120, $-   
00688121434,120, $-   
00913121659,120, $-   
00928121674,120, $-   
00931121677,120, $-   
00004121750,120, $-   
00338122084,120, $-   
0054112287,120, $-   
00716122462,120, $-   
0077512521,120, $-   
00095123841,120, $-   
00267128013,120, $-   
00056121802,120, $-   
00143121889,120, $-   
0047112217,120, $-   
00181122927,120, $-   
00051123797,120, $-   
00853122599,120, $-   
0019512941,120, $-   
00607121353,120, $-   
00070127816,120, $-   
00632128378,120, $-   
0086512611,120, $-   
00465128211,120, $-   
00230128976,120, $-   
00235128981,120, $-   
0051812264,120, $-   
0082912575,120, $-   
00223126969,120, $-   
00592127338,120, $-   
00794127540,120, $-   
00928127674,120, $-   
0005212798,120, $-   
00440127186,120, $-   
00474127220,120, $-   
00784127530,120, $-   
00842127588,120, $-   
00893127639,120, $-   
00953127699,120, $-   
00988127734,120, $-   
00991127737,120, $-   
00995127741,120, $-   
00443124189,120, $-   
00066124812,120, $-   
00085124831,120, $-   
00859129605,120, $-   
00396139142,120, $-   
00984132730,120, $-   
00724137470,120, $-   
00962135708,120, $-   
00114136860,120, $-   
00653132399,120, $-   
00808133554,120, $-   
00467136213,120, $-   
00883134629,120, $-   
00367138113,120, $-   
00348138094,120, $-   
00800137546,120, $-   
00982131728,120, $-   
00166134912,120, $-   
00147138893,120, $-   
0000313-251,120, $-   
00803136549,120, $-   
00729135475,120, $-   
00373138119,120, $-   
00218133964,120, $-   
00370134116,120, $-   
00583134329,120, $-   
00946139692,120, $-   
00109132855,120, $-   
00298138044,120, $-   
00568134314,120, $-   
0045113197,120, $-   
0045413200,120, $-   
00588139334,120, $-   
00840135586,120, $-   
00450136196,120, $-   
00482136228,120, $-   
00430139176,120, $-   
00758135504,120, $-   
00885136631,120, $-   
00931136677,120, $-   
00334137080,120, $-   
00014137760,120, $-   
00019137765,120, $-   
00781138527,120, $-   
00206135952,120, $-   
00840136586,120, $-   
00980138726,120, $-   
0010913-145,120, $-   
00436136182,120, $-   
00635137381,120, $-   
00368134114,120, $-   
00326133072,120, $-   
00527137273,120, $-   
00170138916,120, $-   
00291133037,120, $-   
00783131529,120, $-   
00123133869,120, $-   
00515135261,120, $-   
00283136029,120, $-   
00963138709,120, $-   
00541139287,120, $-   
00336136082,120, $-   
00354134100,120, $-   
0001013-244,120, $-   
00427131173,120, $-   
00966134712,120, $-   
00967134713,120, $-   
0063613382,120, $-   
0064813394,120, $-   
0081313559,120, $-   
0084813594,120, $-   
0088613632,120, $-   
0097513721,120, $-   
0098913735,120, $-   
0004413790,120, $-   
00392131138,120, $-   
00405131151,120, $-   
00478131224,120, $-   
00480131226,120, $-   
00672131418,120, $-   
00567133313,120, $-   
00363139109,120, $-   
00693139439,120, $-   
00543138289,120, $-   
00331136077,120, $-   
00804138550,120, $-   
00812138558,120, $-   
00808132554,120, $-   
00719134465,120, $-   
00631138377,120, $-   
00657138403,120, $-   
00690138436,120, $-   
00711138457,120, $-   
00715138461,120, $-   
00945138691,120, $-   
00260139006,120, $-   
00325139071,120, $-   
00332139078,120, $-   
00410139156,120, $-   
00715134461,120, $-   
00180136926,120, $-   
00664137410,120, $-   
00007131753,120, $-   
00984132730,120, $-   
00197132943,120, $-   
00847133593,120, $-   
00747132493,120, $-   
00239138985,120, $-   
00650132396,120, $-   
00255135001,120, $-   
00139137885,120, $-   
00468131214,120, $-   
00141132887,120, $-   
00134135880,120, $-   
00512139258,120, $-   
00700131446,120, $-   
00040132786,120, $-   
00288137034,120, $-   
00729132475,120, $-   
0002413-230,120, $-   
00995137741,120, $-   
00336138082,120, $-   
00924139670,120, $-   
00846135592,120, $-   
0057513321,120, $-   
0067813424,120, $-   
00866131612,120, $-   
00944131690,120, $-   
00000131746,120, $-   
00147131893,120, $-   
00524131270,120, $-   
00287132033,120, $-   
00320132066,120, $-   
0041313159,120, $-   
00648133394,120, $-   
00032138778,120, $-   
0015913-95,120, $-   
00627137373,120, $-   
00947135693,120, $-   
00956135702,120, $-   
0070413450,120, $-   
00162136908,120, $-   
00178136924,120, $-   
00829138575,120, $-   
00104136850,120, $-   
00888139634,120, $-   
00547132293,120, $-   
00368135114,120, $-   
00300134046,120, $-   
00718136464,120, $-   
00975137721,120, $-   
00013137759,120, $-   
00711139457,120, $-   
00130134876,120, $-   
00409135155,120, $-   
00451135197,120, $-   
00325131071,120, $-   
00232136978,120, $-   
00854139600,120, $-   
0021013-44,120, $-   
003321378,120, $-   
003491395,120, $-   
0062213368,120, $-   
0062913375,120, $-   
0070913455,120, $-   
0086013606,120, $-   
0018013926,120, $-   
0018413930,120, $-   
00730138476,120, $-   
0056313309,120, $-   
00830134576,120, $-   
00170133916,120, $-   
00319136065,120, $-   
00685135431,120, $-   
00140138886,120, $-   
00291143037,120, $-   
00851147597,120, $-   
00021142767,120, $-   
00576145322,120, $-   
00151143897,120, $-   
0010014846,120, $-   
00757143503,120, $-   
00614144360,120, $-   
00550146296,120, $-   
00772148518,120, $-   
00514149260,120, $-   
00616143362,120, $-   
00165144911,120, $-   
00053147799,120, $-   
00367144113,120, $-   
00475149221,120, $-   
0023214978,120, $-   
00768142514,120, $-   
00161142907,120, $-   
00624148370,120, $-   
00098141844,120, $-   
00654142400,120, $-   
0053414280,120, $-   
0061414360,120, $-   
0062614372,120, $-   
0072914475,120, $-   
0081014556,120, $-   
0082414570,120, $-   
0083914585,120, $-   
0095514701,120, $-   
0096414710,120, $-   
00394141140,120, $-   
00651141397,120, $-   
00328142074,120, $-   
00469142215,120, $-   
00476142222,120, $-   
00543142289,120, $-   
00748142494,120, $-   
00752142498,120, $-   
00785142531,120, $-   
00850142596,120, $-   
00873142619,120, $-   
00195142941,120, $-   
00657143403,120, $-   
00924146670,120, $-   
00222148968,120, $-   
00419146165,120, $-   
00038147784,120, $-   
00681146427,120, $-   
00159146905,120, $-   
00343147089,120, $-   
00497147243,120, $-   
00582147328,120, $-   
00003147749,120, $-   
00480141226,120, $-   
00024148770,120, $-   
0003414-220,120, $-   
00254146000,120, $-   
00965142711,120, $-   
00429145175,120, $-   
00825145571,120, $-   
00031147777,120, $-   
00332144078,120, $-   
00335144081,120, $-   
00228146974,120, $-   
00396147142,120, $-   
00271148017,120, $-   
00790148536,120, $-   
00849148595,120, $-   
00974148720,120, $-   
00007148753,120, $-   
00102148848,120, $-   
00358143104,120, $-   
00104144850,120, $-   
00297145043,120, $-   
00331145077,120, $-   
0006114807,120, $-   
00575143321,120, $-   
0010114847,120, $-   
00832149578,120, $-   
00762142508,120, $-   
00826149572,120, $-   
00690141436,120, $-   
00136141882,120, $-   
00135141881,120, $-   
0055114297,120, $-   
00116147862,120, $-   
00406148152,120, $-   
00556148302,120, $-   
00328149074,120, $-   
00509149255,120, $-   
00093146839,120, $-   
002981444,120, $-   
0075014496,120, $-   
00382141128,120, $-   
00332146078,120, $-   
00654142400,120, $-   
00371142117,120, $-   
00690149436,120, $-   
00307144053,120, $-   
00356143102,120, $-   
00260148006,120, $-   
00769149515,120, $-   
00716141462,120, $-   
00565143311,120, $-   
00612143358,120, $-   
00062145808,120, $-   
00255147001,120, $-   
00446145192,120, $-   
00254147000,120, $-   
00285147031,120, $-   
00366144112,120, $-   
00377144123,120, $-   
00614146360,120, $-   
00335147081,120, $-   
00561148307,120, $-   
0061114357,120, $-   
00350146096,120, $-   
00767146513,120, $-   
00465149211,120, $-   
00049144795,120, $-   
00986144732,120, $-   
00045144791,120, $-   
00322145068,120, $-   
00596145342,120, $-   
00646145392,120, $-   
00678145424,120, $-   
00199145945,120, $-   
0035514101,120, $-   
00570141316,120, $-   
00772141518,120, $-   
00951147697,120, $-   
00379142125,120, $-   
00177145923,120, $-   
00855145601,120, $-   
00162142908,120, $-   
00706144452,120, $-   
00425147171,120, $-   
00665149411,120, $-   
003241470,120, $-   
00708141454,120, $-   
00942149688,120, $-   
00049148795,120, $-   
00194143940,120, $-   
00345144091,120, $-   
00753144499,120, $-   
00265141011,120, $-   
0090314649,120, $-   
00872147618,120, $-   
00958147704,120, $-   
00066147812,120, $-   
00283142029,120, $-   
00615147361,120, $-   
00212147958,120, $-   
0076314509,120, $-   
00563141309,120, $-   
00309142055,120, $-   
00226148972,120, $-   
00307149053,120, $-   
00348149094,120, $-   
00529149275,120, $-   
00987145733,120, $-   
00599149345,120, $-   
00748149494,120, $-   
0091014656,120, $-   
00977142723,120, $-   
00006147752,120, $-   
00268144014,120, $-   
00689145435,120, $-   
00999148745,120, $-   
00858143604,120, $-   
00832149578,120, $-   
00394154140,120, $-   
00681154427,120, $-   
00015154761,120, $-   
00063154809,120, $-   
00202154948,120, $-   
00495155241,120, $-   
00127151873,120, $-   
00905159651,120, $-   
00975151721,120, $-   
00960158706,120, $-   
00549154295,120, $-   
00317158063,120, $-   
00115156861,120, $-   
00898151644,120, $-   
00906151652,120, $-   
00086151832,120, $-   
0097415720,120, $-   
0018715933,120, $-   
00179151925,120, $-   
00622152368,120, $-   
00459156205,120, $-   
00709152455,120, $-   
00845152591,120, $-   
00654155400,120, $-   
00953155699,120, $-   
00287152033,120, $-   
00780157526,120, $-   
00781157527,120, $-   
00782157528,120, $-   
00362158108,120, $-   
00871152617,120, $-   
00160151906,120, $-   
00163151909,120, $-   
00164151910,120, $-   
00950156696,120, $-   
00134152880,120, $-   
00609153355,120, $-   
00387155133,120, $-   
00393155139,120, $-   
00398155144,120, $-   
00427155173,120, $-   
00834158580,120, $-   
00568158314,120, $-   
00569158315,120, $-   
00919153665,120, $-   
00684156430,120, $-   
00893158639,120, $-   
00903155649,120, $-   
00442158188,120, $-   
0090415650,120, $-   
00892154638,120, $-   
00969159715,120, $-   
0000315-251,120, $-   
0014315-111,120, $-   
0018815-66,120, $-   
002821528,120, $-   
002881534,120, $-   
00966152712,120, $-   
0043315179,120, $-   
0043815184,120, $-   
0045315199,120, $-   
0051115257,120, $-   
0055415300,120, $-   
0057715323,120, $-   
0006815814,120, $-   
00374151120,120, $-   
00410151156,120, $-   
00411151157,120, $-   
00704151450,120, $-   
00784151530,120, $-   
00825151571,120, $-   
00619152365,120, $-   
00279159025,120, $-   
00107158853,120, $-   
00109158855,120, $-   
00810159556,120, $-   
00047153793,120, $-   
00224156970,120, $-   
